,URL,percent_skin_SkinLikelihood_6,percent_skin_abg,percent_skin_cbcr,percent_skin_cccm,percent_skin_equalized_abg,percent_skin_equalized_cbcr,percent_skin_equalized_cccm,percent_skin_adapt_abg,percent_skin_adapt_cbcr,percent_skin_adapt_cccm,label_number,area_covered_max,area_covered_mode,density_max,density_mode,hwratio_max,hwratio_mode,density_hull_max,density_hull_mode,circularity_max,circularity_mode
196,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage9/t0.0-17/OBPTH/9a7b0254a12111e39691126acd5603fd_8.jpg,0.09524169921875,0.2906640625,0.58498046875,-1.0,0.15365478515625,0.50872314453125,0.39030517578125,0.3556884765625,0.78778564453125,0.21564208984375,5.0,0.02852783203125,0.00069091796875,0.945993031358885,0.7359635811836115,2.7630158257237443,1.3730785659893954,0.9025069637883009,0.49792217604835665,0.9322078491346737,0.6852685805993273
197,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/1962890_531818733599130_1143092429_n.jpg,0.0626953125,0.237958984375,0.34678466796875,-1.0,0.18805908203125,0.3833984375,0.21282958984375,0.25422607421875,0.55492431640625,0.17460205078125,4.0,0.00106689453125,0.00018310546875,0.9815950920245399,0.7941176470588235,4.048698247332018,1.7513618251653917,0.974025974025974,0.488268156424581,0.969017271956076,0.8209610210799703
198,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/1739011_1409869845933696_2110028376_n.jpg,0.08799560546875,0.1289013671875,0.26242919921875,-1.0,0.15243408203125,0.34066650390625,0.37760498046875,0.36443115234375,0.62998046875,0.2676611328125,6.0,0.00556396484375,0.000126953125,0.9846449136276392,0.6571428571428571,3.895880636132917,1.0945968720697097,0.9404332129963899,0.44687341128622265,0.9664960794193049,0.4066627664171733
199,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage0/t0.0-17/OBPTH/0661b4aa999711e39ac712a693e082b8_8.jpg,0.09931884765625,0.33725341796875,0.53812744140625,-1.0,0.30219482421875,0.4068603515625,0.33272705078125,0.2857421875,0.64181884765625,0.22028076171875,10.0,0.01041259765625,0.00091552734375,0.990521327014218,0.6765188834154351,4.112841341560321,1.2947973506452877,0.8883467278989667,0.37018756169792694,0.9699909774245116,0.6352316902324685
200,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/923718_317906878374889_20476576_n.jpg,0.120380859375,0.269072265625,0.21463134765625,-1.0,0.19525634765625,0.51902587890625,0.32327880859375,0.47208740234375,0.322001953125,0.40241455078125,3.0,0.0457080078125,0.00084716796875,0.9221902017291066,0.8288110244631984,2.779285387086162,1.7548376686210905,0.8213564973238572,0.5543130990415336,0.933027632814454,0.8217464573321038
201,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10584552_270620439807110_182009075_n.jpg,0.119072265625,0.2459912109375,0.2397119140625,-1.0,0.2177734375,0.4519677734375,0.19902587890625,0.289501953125,0.31506591796875,0.25390869140625,3.0,0.04537109375,0.02516357421875,0.9560607778659712,0.8105171242844669,2.9616322910930566,1.9823238594921533,0.8945579956382816,0.7514581510644502,0.941271145867558,0.8634359751570433
202,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10547106_599787076807749_2056870489_n.jpg,0.02711181640625,0.131826171875,0.3662255859375,-1.0,0.11296142578125,0.37037109375,0.09365478515625,0.145390625,0.46331787109375,0.0987109375,2.0,0.00125244140625,0.0011962890625,0.8830409356725146,0.789795918367347,2.462650985434904,1.8651449967041696,0.903169014084507,0.6786703601108033,0.913843542116258,0.8441218718002219
203,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10554012_836855919658753_309918007_n.jpg,0.20788818359375,0.09209716796875,0.3285986328125,-1.0,0.24945068359375,0.4834228515625,0.4726318359375,0.7687353515625,0.5093115234375,0.83258056640625,2.0,0.2728515625,0.00171875,0.7897727272727273,0.5814423765211166,2.9822739473364717,1.2412032944194809,0.7919010123734533,0.6258925521250441,0.9421062137939834,0.5923649097614172
204,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10520250_934729649885940_1033852268_n.jpg,0.01734375,0.04145263671875,0.14390869140625,-1.0,0.0486376953125,0.17822021484375,0.03901611328125,0.04635498046875,0.18044677734375,0.03538330078125,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
205,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/923688_297220460459777_1222759580_n.jpg,0.066806640625,0.13239990234375,0.1960498046875,-1.0,0.15945068359375,0.40631103515625,0.10936279296875,0.17926513671875,0.2745166015625,0.21921630859375,4.0,0.01501708984375,0.0004248046875,0.9967645019644095,0.5957446808510638,2.564287993046839,1.3035823447015893,0.8608817354793562,0.5850622406639004,0.9208268005075481,0.6415073789453448
206,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10507857_676559715759728_1506032200_n.jpg,0.0728466796875,0.21759521484375,0.16780517578125,-1.0,0.10965087890625,0.35548095703125,0.08305419921875,0.17964599609375,0.32490478515625,0.1145849609375,12.0,0.0041845703125,0.00014404296875,0.9955947136563876,0.5265017667844523,4.550618060071503,1.6822982586026654,0.907051282051282,0.4796747967479675,0.9755561363240433,0.8041511176297895
