,URL,N_area_greater_HardCutoff,N_area_greater_floor,N_skin_pix_filled_greater_floor,N_amt_horiz_vert_lines_less_ceil,N_hull_filled_greater_floor,percent_area_gr_HardCutoff,percent_area_gr_floor,percent_area_skinpix_gr_floor,percent_area_horiz_vert_less_ceil,percent_area_hull_filled_gr_floor
13,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage1/t0.0-17/OBPTH/d836ba3cab3711e3b9b40e9c7b1acf11_8.jpg,39.0,4.0,21.0,1.0,12.0,0.10430908203125,0.06858154296875,0.06710693359375,0.013935546875,0.06074951171875
14,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/1516491_600510340022155_2053552586_n.jpg,41.0,4.0,10.0,1.0,8.0,0.0948974609375,0.054501953125,0.023466796875,0.03744384765625,0.04371826171875
15,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10432074_572950876135995_2105924449_n.jpg,19.0,0.0,4.0,0.0,4.0,0.01011962890625,0.0,0.00231201171875,0.0,0.0023583984375
16,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/925044_539779786144898_442966052_n.jpg,10.0,0.0,0.0,0.0,0.0,0.00608154296875,0.0,0.0,0.0,0.0
17,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage0/t0.0-17/OBPTH/1c70c1ce99b411e3864a1214b0ba1990_8.jpg,43.0,4.0,9.0,1.0,3.0,0.1458203125,0.11261962890625,0.1098095703125,0.0853076171875,0.00914306640625
18,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/926007_182269111970313_43134466_n.jpg,15.0,0.0,2.0,0.0,8.0,0.014326754667008416,0.0,0.0038366653851082916,0.0,0.011010722371737365
19,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10560929_1489009954675059_937455213_n.jpg,6.0,0.0,1.0,0.0,0.0,0.0035546875,0.0,0.00025146484375,0.0,0.0
20,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10358335_1517449361812462_403553807_n.jpg,54.0,1.0,14.0,0.0,5.0,0.05225341796875,0.014228515625,0.02643310546875,0.0,0.0190771484375
21,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10251503_734560483232715_1872515421_n.jpg,24.0,4.0,8.0,0.0,4.0,0.07333251953125,0.05384521484375,0.031162109375,0.0,0.0202099609375
22,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10311324_227283064137654_2123523929_n.jpg,17.0,1.0,1.0,1.0,4.0,0.0566162109375,0.04462646484375,0.0003515625,0.04462646484375,0.0464453125
23,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/925935_694084920629423_1100081721_n.jpg,16.0,2.0,0.0,3.0,10.0,0.02544921875,0.012998046875,0.0,0.011318359375,0.02219482421875
24,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10254102_626121520808525_1388498423_n.jpg,58.0,5.0,8.0,2.0,14.0,0.1083056640625,0.060537109375,0.04302978515625,0.0162841796875,0.0354296875
25,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10549799_762932680425940_1432653786_n.jpg,31.0,1.0,3.0,0.0,3.0,0.03575439453125,0.00830322265625,0.01081787109375,0.0,0.00220703125
26,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10549665_697631020290034_1872339213_n.jpg,17.0,0.0,1.0,0.0,4.0,0.01626220703125,0.0,0.00102294921875,0.0,0.00762451171875
27,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage6/t0.0-17/OBPTH/e0574170686411e3aae20e322b3babb6_7.jpg,38.0,5.0,9.0,0.0,17.0,0.07472553291469093,0.043727839719765904,0.03997127173309411,0.0,0.031184587124610193
28,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10474926_250827311791137_334787807_n.jpg,12.0,5.0,1.0,3.0,8.0,0.07473876953125,0.070283203125,0.0376708984375,0.0563525390625,0.06483154296875
29,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10005287_1424780794438652_1870828677_n.jpg,11.0,1.0,3.0,1.0,5.0,0.05892822265625,0.0491552734375,0.05025146484375,0.0491552734375,0.05181640625
30,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/928260_487437111399752_2089898629_n.jpg,28.0,1.0,9.0,0.0,7.0,0.0333154296875,0.00587890625,0.0211181640625,0.0,0.00780517578125
